"np small"	0.0009566436998284189	9.328008483262101e-08	0.000305417885580758	0.0008443108633743432 0.0010689765362824947
"np large"	0.011758358399856662	1.8434743066450352e-07	0.0004293569967573645	0.011600440702255403 0.01191627609745792
"py small"	0.9203606728503473	0.00017620965757835858	0.013274398576898262	0.9154783430498856 0.9252430026508089
"py large"	7.408542068700081	0.003982056576424791	0.06310353854123231	7.385332558683513 7.431751578716649
